model,specificity,lower,upper,sensitivity,model_type
full_test_2024,0.3758620689655172,0.8421052631578947,0.9473684210526315,0.8947368421052632,Tested on 2024
full_test_2024,0.3793103448275862,0.8421052631578947,0.9473684210526315,0.8947368421052632,Tested on 2024
full_test_2024,0.38275862068965516,0.8421052631578947,0.9473684210526315,0.8947368421052632,Tested on 2024
full_test_2024,0.38620689655172413,0.8421052631578947,0.9473684210526315,0.8947368421052632,Tested on 2024
full_test_2024,0.3896551724137931,0.8421052631578947,0.9473684210526315,0.8947368421052632,Tested on 2024
full_test_2024,0.3931034482758621,0.8421052631578947,0.9473684210526315,0.8947368421052632,Tested on 2024
full_test_2024,0.39655172413793105,0.8421052631578947,0.9473684210526315,0.8947368421052632,Tested on 2024
full_test_2024,0.4,0.8421052631578947,0.9473684210526315,0.8947368421052632,Tested on 2024
full_test_2024,0.403448275862069,0.8223684210526315,0.9473684210526315,0.868421052631579,Tested on 2024
full_test_2024,0.40689655172413797,0.8223684210526315,0.9473684210526315,0.868421052631579,Tested on 2024
full_test_2024,0.41034482758620694,0.8026315789473684,0.8947368421052632,0.8421052631578947,Tested on 2024
full_test_2024,0.4137931034482759,0.8026315789473684,0.8947368421052632,0.8421052631578947,Tested on 2024
full_test_2024,0.4172413793103448,0.7894736842105263,0.8947368421052632,0.8421052631578947,Tested on 2024
full_test_2024,0.42068965517241375,0.7894736842105263,0.8947368421052632,0.8421052631578947,Tested on 2024
full_test_2024,0.4241379310344827,0.7894736842105263,0.8947368421052632,0.8421052631578947,Tested on 2024
full_test_2024,0.4275862068965517,0.7894736842105263,0.8947368421052632,0.8421052631578947,Tested on 2024
full_test_2024,0.43103448275862066,0.7894736842105263,0.8947368421052632,0.8421052631578947,Tested on 2024
full_test_2024,0.43448275862068964,0.7894736842105263,0.8947368421052632,0.8421052631578947,Tested on 2024
full_test_2024,0.4379310344827586,0.7894736842105263,0.8947368421052632,0.8421052631578947,Tested on 2024
full_test_2024,0.4413793103448276,0.7894736842105263,0.8947368421052632,0.8157894736842105,Tested on 2024
full_test_2024,0.44482758620689655,0.7894736842105263,0.8947368421052632,0.8157894736842105,Tested on 2024
full_test_2024,0.4482758620689655,0.7894736842105263,0.8947368421052632,0.8157894736842105,Tested on 2024
full_test_2024,0.4517241379310345,0.7894736842105263,0.8947368421052632,0.8157894736842105,Tested on 2024
full_test_2024,0.45517241379310347,0.7894736842105263,0.8947368421052632,0.8157894736842105,Tested on 2024
full_test_2024,0.45862068965517244,0.7894736842105263,0.8947368421052632,0.8157894736842105,Tested on 2024
full_test_2024,0.4620689655172414,0.7894736842105263,0.8947368421052632,0.8157894736842105,Tested on 2024
full_test_2024,0.4655172413793104,0.7894736842105263,0.8947368421052632,0.8157894736842105,Tested on 2024
full_test_2024,0.46896551724137936,0.7368421052631579,0.8947368421052632,0.8157894736842105,Tested on 2024
full_test_2024,0.4724137931034482,0.7368421052631579,0.8947368421052632,0.7894736842105263,Tested on 2024
full_test_2024,0.4758620689655172,0.7368421052631579,0.8947368421052632,0.7894736842105263,Tested on 2024
full_test_2024,0.47931034482758617,0.7368421052631579,0.8947368421052632,0.7894736842105263,Tested on 2024
full_test_2024,0.48275862068965514,0.7368421052631579,0.8947368421052632,0.7894736842105263,Tested on 2024
full_test_2024,0.4862068965517241,0.7368421052631579,0.8947368421052632,0.7894736842105263,Tested on 2024
full_test_2024,0.4896551724137931,0.7368421052631579,0.8947368421052632,0.7894736842105263,Tested on 2024
full_test_2024,0.49310344827586206,0.7368421052631579,0.8947368421052632,0.7894736842105263,Tested on 2024
full_test_2024,0.496551724137931,0.7368421052631579,0.8947368421052632,0.7894736842105263,Tested on 2024
full_test_2024,0.5,0.7368421052631579,0.8421052631578947,0.7894736842105263,Tested on 2024
full_test_2024,0.503448275862069,0.7368421052631579,0.8421052631578947,0.7894736842105263,Tested on 2024
full_test_2024,0.506896551724138,0.7368421052631579,0.8421052631578947,0.7894736842105263,Tested on 2024
full_test_2024,0.5103448275862069,0.7368421052631579,0.8421052631578947,0.7894736842105263,Tested on 2024
full_test_2024,0.5137931034482759,0.7368421052631579,0.8421052631578947,0.7894736842105263,Tested on 2024
full_test_2024,0.5172413793103448,0.7368421052631579,0.8421052631578947,0.7894736842105263,Tested on 2024
full_test_2024,0.5206896551724138,0.7368421052631579,0.8421052631578947,0.7894736842105263,Tested on 2024
full_test_2024,0.5241379310344827,0.7368421052631579,0.8421052631578947,0.7894736842105263,Tested on 2024
full_test_2024,0.5275862068965518,0.7368421052631579,0.8421052631578947,0.7894736842105263,Tested on 2024
full_test_2024,0.5310344827586206,0.7368421052631579,0.8421052631578947,0.7894736842105263,Tested on 2024
full_test_2024,0.5344827586206897,0.7368421052631579,0.8092105263157894,0.7894736842105263,Tested on 2024
full_test_2024,0.5379310344827586,0.7236842105263157,0.8092105263157894,0.7894736842105263,Tested on 2024
full_test_2024,0.5413793103448277,0.7236842105263157,0.8092105263157894,0.7894736842105263,Tested on 2024
full_test_2024,0.5448275862068965,0.7105263157894737,0.7894736842105263,0.7894736842105263,Tested on 2024
full_test_2024,0.5482758620689655,0.7105263157894737,0.7894736842105263,0.7894736842105263,Tested on 2024
full_test_2024,0.5517241379310345,0.7105263157894737,0.7894736842105263,0.7894736842105263,Tested on 2024
full_test_2024,0.5551724137931034,0.7105263157894737,0.7894736842105263,0.7894736842105263,Tested on 2024
full_test_2024,0.5586206896551724,0.7105263157894737,0.7894736842105263,0.7894736842105263,Tested on 2024
full_test_2024,0.5620689655172414,0.7105263157894737,0.7894736842105263,0.7894736842105263,Tested on 2024
full_test_2024,0.5655172413793104,0.6842105263157895,0.7894736842105263,0.7368421052631579,Tested on 2024
full_test_2024,0.5689655172413793,0.6842105263157895,0.7894736842105263,0.7368421052631579,Tested on 2024
full_test_2024,0.5724137931034483,0.6842105263157895,0.7894736842105263,0.7368421052631579,Tested on 2024
full_test_2024,0.5758620689655172,0.6842105263157895,0.7894736842105263,0.7368421052631579,Tested on 2024
full_test_2024,0.5793103448275863,0.6842105263157895,0.7894736842105263,0.7368421052631579,Tested on 2024
full_test_2024,0.5827586206896551,0.6842105263157895,0.7894736842105263,0.7368421052631579,Tested on 2024
full_test_2024,0.5862068965517242,0.6842105263157895,0.7894736842105263,0.7368421052631579,Tested on 2024
full_test_2024,0.5896551724137931,0.6842105263157895,0.7894736842105263,0.7368421052631579,Tested on 2024
full_test_2024,0.5931034482758621,0.6842105263157895,0.7894736842105263,0.7368421052631579,Tested on 2024
full_test_2024,0.596551724137931,0.6842105263157895,0.763157894736842,0.7368421052631579,Tested on 2024
full_test_2024,0.6,0.6842105263157895,0.75,0.7368421052631579,Tested on 2024
full_test_2024,0.603448275862069,0.6842105263157895,0.7368421052631579,0.7368421052631579,Tested on 2024
full_test_2024,0.6068965517241379,0.6842105263157895,0.7368421052631579,0.7368421052631579,Tested on 2024
full_test_2024,0.6103448275862069,0.6842105263157895,0.7368421052631579,0.7368421052631579,Tested on 2024
full_test_2024,0.6137931034482759,0.6842105263157895,0.7368421052631579,0.7368421052631579,Tested on 2024
full_test_2024,0.6172413793103448,0.6842105263157895,0.7368421052631579,0.6842105263157895,Tested on 2024
full_test_2024,0.6206896551724138,0.6842105263157895,0.7368421052631579,0.6842105263157895,Tested on 2024
full_test_2024,0.6241379310344828,0.6842105263157895,0.7368421052631579,0.6842105263157895,Tested on 2024
full_test_2024,0.6275862068965516,0.6842105263157895,0.7368421052631579,0.6842105263157895,Tested on 2024
full_test_2024,0.6310344827586207,0.6842105263157895,0.7368421052631579,0.6842105263157895,Tested on 2024
full_test_2024,0.6344827586206896,0.6578947368421053,0.7368421052631579,0.6842105263157895,Tested on 2024
full_test_2024,0.6379310344827587,0.6578947368421053,0.7368421052631579,0.6842105263157895,Tested on 2024
full_test_2024,0.6413793103448275,0.6578947368421053,0.7368421052631579,0.6842105263157895,Tested on 2024
full_test_2024,0.6448275862068966,0.631578947368421,0.7368421052631579,0.6842105263157895,Tested on 2024
full_test_2024,0.6482758620689655,0.631578947368421,0.7368421052631579,0.6842105263157895,Tested on 2024
full_test_2024,0.6517241379310346,0.631578947368421,0.7368421052631579,0.6842105263157895,Tested on 2024
full_test_2024,0.6551724137931034,0.631578947368421,0.7368421052631579,0.6842105263157895,Tested on 2024
full_test_2024,0.6586206896551724,0.631578947368421,0.7368421052631579,0.6842105263157895,Tested on 2024
full_test_2024,0.6620689655172414,0.631578947368421,0.7368421052631579,0.6842105263157895,Tested on 2024
full_test_2024,0.6655172413793103,0.631578947368421,0.7368421052631579,0.6842105263157895,Tested on 2024
full_test_2024,0.6689655172413793,0.631578947368421,0.7368421052631579,0.6842105263157895,Tested on 2024
full_test_2024,0.6724137931034483,0.631578947368421,0.6842105263157895,0.6842105263157895,Tested on 2024
full_test_2024,0.6758620689655173,0.631578947368421,0.6842105263157895,0.631578947368421,Tested on 2024
full_test_2024,0.6793103448275862,0.631578947368421,0.6842105263157895,0.631578947368421,Tested on 2024
full_test_2024,0.6827586206896552,0.631578947368421,0.6842105263157895,0.631578947368421,Tested on 2024
full_test_2024,0.6862068965517241,0.631578947368421,0.6842105263157895,0.631578947368421,Tested on 2024
full_test_2024,0.6896551724137931,0.631578947368421,0.6842105263157895,0.631578947368421,Tested on 2024
full_test_2024,0.693103448275862,0.631578947368421,0.6842105263157895,0.631578947368421,Tested on 2024
full_test_2024,0.6965517241379311,0.625,0.6842105263157895,0.631578947368421,Tested on 2024
full_test_2024,0.7,0.5921052631578947,0.6842105263157895,0.631578947368421,Tested on 2024
full_test_2024,0.703448275862069,0.5789473684210527,0.6842105263157895,0.631578947368421,Tested on 2024
full_test_2024,0.7068965517241379,0.5789473684210527,0.6842105263157895,0.631578947368421,Tested on 2024
full_test_2024,0.7103448275862069,0.5789473684210527,0.6842105263157895,0.631578947368421,Tested on 2024
full_test_2024,0.7137931034482758,0.5789473684210527,0.6578947368421053,0.631578947368421,Tested on 2024
full_test_2024,0.7172413793103448,0.5789473684210527,0.631578947368421,0.631578947368421,Tested on 2024
full_test_2024,0.7206896551724138,0.5789473684210527,0.631578947368421,0.631578947368421,Tested on 2024
full_test_2024,0.7241379310344828,0.5789473684210527,0.631578947368421,0.618421052631579,Tested on 2024
full_test_2024,0.7275862068965517,0.5789473684210527,0.631578947368421,0.5789473684210527,Tested on 2024
full_test_2024,0.7310344827586207,0.5789473684210527,0.631578947368421,0.5789473684210527,Tested on 2024
full_test_2024,0.7344827586206897,0.5789473684210527,0.631578947368421,0.5789473684210527,Tested on 2024
full_test_2024,0.7379310344827585,0.5789473684210527,0.631578947368421,0.5789473684210527,Tested on 2024
full_test_2024,0.7413793103448276,0.5789473684210527,0.631578947368421,0.5789473684210527,Tested on 2024
full_test_2024,0.7448275862068965,0.5657894736842105,0.631578947368421,0.5789473684210527,Tested on 2024
full_test_2024,0.7482758620689656,0.5657894736842105,0.631578947368421,0.5789473684210527,Tested on 2024
full_test_2024,0.7517241379310344,0.5657894736842105,0.631578947368421,0.5789473684210527,Tested on 2024
full_test_2024,0.7551724137931035,0.5460526315789473,0.611842105263158,0.5789473684210527,Tested on 2024
full_test_2024,0.7586206896551724,0.5263157894736842,0.5789473684210527,0.5789473684210527,Tested on 2024
full_test_2024,0.7620689655172413,0.5263157894736842,0.5789473684210527,0.5789473684210527,Tested on 2024
full_test_2024,0.7655172413793103,0.5263157894736842,0.5789473684210527,0.5789473684210527,Tested on 2024
full_test_2024,0.7689655172413793,0.5263157894736842,0.5789473684210527,0.5789473684210527,Tested on 2024
full_test_2024,0.7724137931034483,0.5263157894736842,0.5789473684210527,0.5789473684210527,Tested on 2024
full_test_2024,0.7758620689655172,0.5263157894736842,0.5789473684210527,0.5789473684210527,Tested on 2024
full_test_2024,0.7793103448275862,0.5263157894736842,0.5789473684210527,0.5789473684210527,Tested on 2024
full_test_2024,0.7827586206896552,0.5263157894736842,0.5789473684210527,0.5789473684210527,Tested on 2024
full_test_2024,0.7862068965517242,0.5263157894736842,0.5789473684210527,0.5789473684210527,Tested on 2024
full_test_2024,0.7896551724137931,0.5263157894736842,0.5789473684210527,0.5526315789473684,Tested on 2024
full_test_2024,0.7931034482758621,0.5263157894736842,0.5789473684210527,0.5263157894736842,Tested on 2024
full_test_2024,0.7965517241379311,0.5263157894736842,0.5789473684210527,0.5263157894736842,Tested on 2024
full_test_2024,0.8,0.5263157894736842,0.5789473684210527,0.5263157894736842,Tested on 2024
full_test_2024,0.8034482758620689,0.5263157894736842,0.5789473684210527,0.5263157894736842,Tested on 2024
full_test_2024,0.806896551724138,0.5263157894736842,0.5789473684210527,0.5263157894736842,Tested on 2024
full_test_2024,0.8103448275862069,0.5263157894736842,0.5526315789473684,0.5263157894736842,Tested on 2024
full_test_2024,0.8137931034482758,0.5263157894736842,0.5263157894736842,0.5263157894736842,Tested on 2024
full_test_2024,0.8172413793103448,0.5263157894736842,0.5263157894736842,0.5263157894736842,Tested on 2024
full_test_2024,0.8206896551724138,0.5197368421052632,0.5263157894736842,0.5263157894736842,Tested on 2024
full_test_2024,0.8241379310344827,0.5,0.5263157894736842,0.5263157894736842,Tested on 2024
full_test_2024,0.8275862068965517,0.4934210526315789,0.5263157894736842,0.5263157894736842,Tested on 2024
full_test_2024,0.8310344827586207,0.47368421052631576,0.5263157894736842,0.5263157894736842,Tested on 2024
full_test_2024,0.8344827586206897,0.47368421052631576,0.5263157894736842,0.5263157894736842,Tested on 2024
full_test_2024,0.8379310344827586,0.47368421052631576,0.5263157894736842,0.5263157894736842,Tested on 2024
full_test_2024,0.8413793103448276,0.47368421052631576,0.5263157894736842,0.5263157894736842,Tested on 2024
full_test_2024,0.8448275862068966,0.47368421052631576,0.5263157894736842,0.5,Tested on 2024
full_test_2024,0.8482758620689655,0.47368421052631576,0.5263157894736842,0.47368421052631576,Tested on 2024
full_test_2024,0.8517241379310345,0.47368421052631576,0.5263157894736842,0.47368421052631576,Tested on 2024
full_test_2024,0.8551724137931034,0.47368421052631576,0.5263157894736842,0.47368421052631576,Tested on 2024
full_test_2024,0.8586206896551725,0.4473684210526315,0.5263157894736842,0.47368421052631576,Tested on 2024
full_test_2024,0.8620689655172413,0.4473684210526315,0.5263157894736842,0.47368421052631576,Tested on 2024
full_test_2024,0.8655172413793104,0.4473684210526315,0.5263157894736842,0.47368421052631576,Tested on 2024
full_test_2024,0.8689655172413793,0.42105263157894735,0.5,0.47368421052631576,Tested on 2024
full_test_2024,0.8724137931034482,0.42105263157894735,0.47368421052631576,0.47368421052631576,Tested on 2024
full_test_2024,0.8758620689655172,0.42105263157894735,0.47368421052631576,0.47368421052631576,Tested on 2024
full_test_2024,0.8793103448275862,0.42105263157894735,0.47368421052631576,0.47368421052631576,Tested on 2024
full_test_2024,0.8827586206896552,0.42105263157894735,0.47368421052631576,0.47368421052631576,Tested on 2024
full_test_2024,0.8862068965517241,0.42105263157894735,0.47368421052631576,0.47368421052631576,Tested on 2024
full_test_2024,0.8896551724137931,0.42105263157894735,0.47368421052631576,0.4473684210526315,Tested on 2024
full_test_2024,0.8931034482758621,0.42105263157894735,0.47368421052631576,0.42105263157894735,Tested on 2024
full_test_2024,0.896551724137931,0.3881578947368421,0.47368421052631576,0.42105263157894735,Tested on 2024
full_test_2024,0.9,0.3684210526315789,0.47368421052631576,0.42105263157894735,Tested on 2024
full_test_2024,0.903448275862069,0.3684210526315789,0.4473684210526315,0.42105263157894735,Tested on 2024
full_test_2024,0.906896551724138,0.3684210526315789,0.42105263157894735,0.42105263157894735,Tested on 2024
full_test_2024,0.9103448275862069,0.3684210526315789,0.42105263157894735,0.39473684210526316,Tested on 2024
full_test_2024,0.9137931034482758,0.3684210526315789,0.42105263157894735,0.3684210526315789,Tested on 2024
full_test_2024,0.9172413793103449,0.3684210526315789,0.42105263157894735,0.3684210526315789,Tested on 2024
full_test_2024,0.9206896551724137,0.3421052631578947,0.42105263157894735,0.3684210526315789,Tested on 2024
full_test_2024,0.9241379310344827,0.3157894736842105,0.42105263157894735,0.3684210526315789,Tested on 2024
full_test_2024,0.9275862068965517,0.3157894736842105,0.39473684210526316,0.3684210526315789,Tested on 2024
full_test_2024,0.9310344827586207,0.3157894736842105,0.3684210526315789,0.3684210526315789,Tested on 2024
full_test_2024,0.9344827586206896,0.3157894736842105,0.3684210526315789,0.3684210526315789,Tested on 2024
full_test_2024,0.9379310344827586,0.2894736842105263,0.3684210526315789,0.3421052631578947,Tested on 2024
full_test_2024,0.9413793103448276,0.2631578947368421,0.3684210526315789,0.3157894736842105,Tested on 2024
full_test_2024,0.9448275862068966,0.2631578947368421,0.3421052631578947,0.2894736842105263,Tested on 2024
full_test_2024,0.9482758620689655,0.23684210526315788,0.3157894736842105,0.2631578947368421,Tested on 2024
full_test_2024,0.9517241379310345,0.21052631578947367,0.3157894736842105,0.2631578947368421,Tested on 2024
full_test_2024,0.9551724137931035,0.21052631578947367,0.3157894736842105,0.2631578947368421,Tested on 2024
full_test_2024,0.9586206896551724,0.21052631578947367,0.3157894736842105,0.2631578947368421,Tested on 2024
full_test_2024,0.9620689655172414,0.21052631578947367,0.3157894736842105,0.21052631578947367,Tested on 2024
full_test_2024,0.9655172413793104,0.15789473684210525,0.2894736842105263,0.21052631578947367,Tested on 2024
full_test_2024,0.9689655172413794,0.15789473684210525,0.2631578947368421,0.21052631578947367,Tested on 2024
full_test_2024,0.9724137931034482,0.15789473684210525,0.2631578947368421,0.18421052631578946,Tested on 2024
full_test_2024,0.9758620689655172,0.15789473684210525,0.23684210526315788,0.15789473684210525,Tested on 2024
full_test_2024,0.9793103448275862,0.13157894736842105,0.21052631578947367,0.15789473684210525,Tested on 2024
full_test_2024,0.9827586206896551,0.10526315789473684,0.18421052631578946,0.15789473684210525,Tested on 2024
full_test_2024,0.9862068965517241,0.10526315789473684,0.15789473684210525,0.10526315789473684,Tested on 2024
full_test_2024,0.9896551724137931,0.07894736842105263,0.15789473684210525,0.10526315789473684,Tested on 2024
full_test_2024,0.993103448275862,0.05263157894736842,0.10526315789473684,0.07894736842105263,Tested on 2024
full_test_2024,0.996551724137931,0,0.10526315789473684,0.05263157894736842,Tested on 2024
full_test_2024,1,0,0.02631578947368421,0,Tested on 2024
full_test_b2,0,1,1,1,Tested on Location
full_test_b2,0.013333333333333308,1,1,1,Tested on Location
full_test_b2,0.026666666666666616,1,1,1,Tested on Location
full_test_b2,0.040000000000000036,1,1,1,Tested on Location
full_test_b2,0.053333333333333344,1,1,1,Tested on Location
full_test_b2,0.06666666666666665,1,1,1,Tested on Location
full_test_b2,0.07999999999999996,1,1,1,Tested on Location
full_test_b2,0.09333333333333338,1,1,1,Tested on Location
full_test_b2,0.10666666666666669,1,1,1,Tested on Location
full_test_b2,0.12,1,1,1,Tested on Location
full_test_b2,0.1333333333333333,1,1,1,Tested on Location
full_test_b2,0.1466666666666666,1,1,1,Tested on Location
full_test_b2,0.16000000000000003,1,1,1,Tested on Location
full_test_b2,0.17333333333333334,1,1,1,Tested on Location
full_test_b2,0.18666666666666665,1,1,1,Tested on Location
full_test_b2,0.19999999999999996,1,1,1,Tested on Location
full_test_b2,0.21333333333333337,1,1,1,Tested on Location
full_test_b2,0.22666666666666668,1,1,1,Tested on Location
full_test_b2,0.24,1,1,1,Tested on Location
full_test_b2,0.2533333333333333,1,1,1,Tested on Location
